key,stars,helpful_yes,helpful_no,text
4_bj,1,3.0,0.0,"The original smores ice cream was a dream come true, it was by far my favorite Ben & Jerrys flavor and I even drove to Vermont to tour the facility and get a cone there. When I tried this replacement I had hope to be wowed but was left feeling nothing but disappointment. Smores do not have cookies in them so I am not sure where that idea came from, and normally I would like cookies in my ice cream but if I am looking for the flavor profile of a smore this ice cream just doesnt deliver."
4_bj,1,10.0,9.0,"My favorite flavor of Ben and Jerry’s is S’mores, which I have been a fan of since it was called Marsha Marsha Marshmallow but it is the HARDEST flavor to find! I saw Gimme S’more in my grocery and got so excited! But when I got home, I was disappointed. I thought my favorite part of S’mores was the graham cracker swirls which are also in this flavor, but it turns out, the Chocolate ice cream was more vital to the awesomeness of the flavor than I thought. The “toasted marshmallow” Ice cream just tastes like vanilla. While the add-ins are good, the ice cream part of this pint leaves something to be desired. I guess I’ll forever be on the hunt for my fave flavor “S’mores” because you can’t beat it! They shouldn’t have changed a good thing!"
4_bj,1,12.0,7.0,"S’mores is my favorite flavor EVER. So when I saw Gimme S’mores in my local grocery store I almost fell over I was so excited! However the excitement was short-lived because this is not s’mores. Not even the slightest bit. If I were blindfolded and tried this, I would never guess that it is s’mores flavor. The “marshmallow” ice cream is vanilla and there is no hint of graham cracker. The most overpowering part is the chocolate cookie swirl...which is not s’mores. Don’t get me wrong, the ice cream is good! If I were rating based on taste it would get 5 Stars. But I’m rating it based on how closely it captures the s’mores flavor. If I could give it a 0 I would because this is basically The Tonight Dough without the cookie dough and chocolate ice cream. So do yourself a favor and just get that because at least you have cookie dough."
4_bj,5,1.0,0.0,"This was the best smore flavored edible substance I have ever consumed. Every time I saw ""Limited Batch"" on the label, I dreaded the day that would be my last time seeing it on the shelves. Mercy shone upon me each time, though, as upon return to my home, all the dread melted away as I rejoiced and beheld Heavens essence grace my mouth with the textured, creamy delight of Gimme Smore. Alas, the day finally encroached upon my innocent self that I would see in its stead, ""One Love"". Ive since settled for Milk&Cookies which I know can never fill the void once occupied by the dessert of unmatched divinity. I dream that one day Ill once again taste the treasure graciously gifted to this unworthy world by the great Ben and Jerry."
4_bj,5,18.0,6.0,"Way better than the previous s’mores recipe. Fantastic! I sat down with the pint and before I knew it, it was gone. Oops!"
4_bj,2,3.0,2.0,"As a long time fan of Ben & Jerrys, I have favorite flavors I always want. Being summer and seeing the store did not have any of my favorites, I thought I would try this ""new"" flavor. I have to say, it is not at all what I was hoping for. I am a marshmallow junkie and was hoping for toasted marshmallow flavor; instead, I felt like I was eating vanilla chocolate chip with some of those cake crunchies that you find in ice cream cakes. I will go back to my regular flavors or skip buying if Gimme Smore is my only other option."
4_bj,5,1.0,0.0,"I have been a hard-core regular cookie dough ice cream only fan for YEARS, but this flavor caught my eye at the beginning of summer and I havent been able to buy any other ice cream since! Its the amazing cookie swirl that almost convinced me that I could love the Tonight Dough flavor, despite my hatred for the nasty peanut butter dough. And the ever so creamy toasted marshmellow ice cream was a pleasant surprise! Even the graham cracker swirl blends in perfectly so you dont feel like you have random dry crumbs messing up the texture! Its the perfect combination that at times tastes like what an Oreo ice cream should taste like! I havent had my go-to cookie dough ice cream in over 4 months and will be incredibly sad when this masterpiece goes away!"
4_bj,1,8.0,3.0,"This flavor does not remind me of Smores at all. Why cookies? The chocolate flakes are more like big pieces... too big for this. I couldnt even finish the container. It wasnt worth it. first time Ive done that with Ben & Jerrys. Hopefully youll never quit making the original Smores, even if they are only in the shops."
4_bj,5,1.0,0.0,"I really enjoyed this flavor! I was excited to try this flavor because the other s’mores flavor has chocolate has the ice cream which I personally don’t like, so I was very happy to see this one with a marshmallow ice cream! I will say, marshmallow is a hard flavor to replicate, so the ice cream tasted more like vanilla to me. This flavor would have benefited from marshmellow bits mixed in. The chocolate cookie swirl and graham cracker swirl were amazing and crunchy! These swirls delivered on the s’mores flavor for me!"
4_bj,3,5.0,1.0,"I love s’mores, and don’t get me wrong this flavor is great, but not what I wanted. I was expecting more of a s’mores flavor, and I would explain this ice cream as more of a “marshmallow cookie crunch.” It’s still good! Just not s’mores. It would be better with gooey marshmallows :)"
4_bj,1,7.0,4.0,"I just bought this as well as my staple, cookie dough. Cookie dough was as usual amazing but this one was just a miss for me. It reminded me of the pint slices, not nearly enough toppings or pieces. It was mostly vanilla ice cream with some cookie pieces in it. Definitely not enough marshmallows to make it feel like a smores ice cream. Anyway, I love most of B&Js flavors but this one wasnt for me"
4_bj,5,3.0,1.0,"I like ice cream and I eat a fair amount of it but never have I had an ice cream that haunts my dreams like this one. This ice cream might actually be perfect. The toasted marshmallow base is excellent and not too sweet and the flakes of chocolate add the perfect crunch to the blend. Im not a big chocolate ice cream fan and I think that making the base marshmallow allows all of the flavors to be appreciated as one instead of being overpowered by chocolate. However, by far my favorite part of this ice cream is the graham cracker fudge swirl. Holy moley! It has a fantastic texture and the taste leads me on a whirlwind adventure. I dont know what I have to do to make this more than just a limited batch but I will do it. Every time I go to the grocery store I hold my breath that it will still be there waiting for me, cool and delicious."
4_bj,5,4.0,3.0,"This is my new favorite ice cream. While I agree that the base ice cream is not an exact replica of marshmallows, it does not taste like plain vanilla... more like the melted gooey inside of a marshmallow that’s not actually warm or gooey. The add ins are perfection to me between the swirls graham and chocolate cookie I’m in ice cream heaven. I have to carefully calculate my purchases so this is the only cheat on my diet each week! I hope it goes from “limited batch” to “here to stay”!"
4_bj,5,5.0,2.0,"I love a good vanilla based ice cream flavor, and this did not disappoint. I was skeptical to try to the flavor because of the reviews that were already posted but it was amazing. I loved the graham cracker bits. people complain its not like the regular smores flavor, uh hello duh the smores flavor already exists and is still in stores. This a tasty spin-off and does not disappoint"
4_bj,5,2.0,1.0,I have been buying this consistently for about 5 weeks almost like twice a week because I cannot get enough of this flavor. It’s honestly unhealthy for me at this point and for my bank account because I barely bought ice cream before taking a chance on this one. Delicious! The cookies and graham crackers are amazing in it. I literally went through the process of giving my info just so I could write this review in hopes that the flavor is continued and more people improve upon their lives by buying this flavor.
