key,stars,helpful_yes,helpful_no,text,rating,sentiment,bag_of_words,bag_of_words_str
0_breyers,1,3,0,"['remove', 'vegetable', 'gum', 'list', 'wether', 'nothing', 'added', 'added', 'cream', 'give', '5', 'star', 'company', 'add', 'stabilizer', 'smoothening', 'agent', 'cream', 'please', 'state', '100', 'pure', 'cream', 'know', 'nothing', 'added']",4.1,0,"['gum', 'list', 'nothing', 'added', 'added', 'cream', 'give', '5', 'star', 'company', 'add', 'cream', 'please', 'cream', 'know', 'nothing', 'added']","gum,list,nothing,added,added,cream,give,5,star,company,add,cream,please,cream,know,nothing,added"
0_breyers,1,2,0,"['last', 'month', 'notice', 'natural', 'vanilla', 'caramel', 'like', 'taste', 'changed', 'formula', 'please', 'change', 'back', 'ice', 'cream', 'used', 'wonderful', 'taste', 'leaf', 'terrible', 'taste', 'disappointing', 'go', 'ice', 'cream', 'really', 'dont', 'want', 'switch', 'another', 'brand']",4.1,0,"['last', 'month', 'natural', 'vanilla', 'caramel', 'like', 'taste', 'changed', 'please', 'change', 'back', 'ice', 'cream', 'used', 'wonderful', 'taste', 'taste', 'disappointing', 'go', 'ice', 'cream', 'really', 'dont', 'want', 'another', 'brand']","last,month,natural,vanilla,caramel,like,taste,changed,please,change,back,ice,cream,used,wonderful,taste,taste,disappointing,go,ice,cream,really,dont,want,another,brand"
0_breyers,1,2,0,"['adding', 'vegetable', 'gum', 'ice', 'cream', 'recipe', 'breyers', 'ice', 'cream', 'contaminated', 'consistency', 'terrible', 'like', 'fake', 'ice', 'cream', 'please', 'bring', 'back', 'beloved', 'breyers', 'natural', 'vanilla', 'gum', 'added', 'unilever', 'corrupted', 'wonderful', 'natural', 'ingredient', 'adding', 'alien', 'substance', 'belong', 'ice', 'cream']",4.1,0,"['gum', 'ice', 'cream', 'recipe', 'breyers', 'ice', 'cream', 'consistency', 'like', 'ice', 'cream', 'please', 'bring', 'back', 'breyers', 'natural', 'vanilla', 'gum', 'added', 'unilever', 'wonderful', 'natural', 'ingredient', 'ice', 'cream']","gum,ice,cream,recipe,breyers,ice,cream,consistency,like,ice,cream,please,bring,back,breyers,natural,vanilla,gum,added,unilever,wonderful,natural,ingredient,ice,cream"
0_breyers,2,3,0,"['breyers', 'best', 'ice', 'cream', 'natural', 'anymore', 'change']",4.1,0,"['breyers', 'best', 'ice', 'cream', 'natural', 'anymore', 'change']","breyers,best,ice,cream,natural,anymore,change"
0_breyers,1,3,0,"['disappointed', 'vanilla', 'tasting', 'like', 'used', 'quality', 'fair']",4.1,0,"['disappointed', 'vanilla', 'tasting', 'like', 'used', 'quality']","disappointed,vanilla,tasting,like,used,quality"
0_breyers,1,2,0,"['shocked', 'see', 'gum', 'added', 'natural', 'vanilla', 'dont', 'care', 'vegetable', 'based', 'product', 'read', 'reasoning', 'behind', 'adding', 'customer', 'service', 'response', 'impressed', 'loved', 'breyers', 'natural', 'line', 'simple', 'ingredient', 'gum', 'creamy', 'enough', 'without', 'gum', 'formation', 'ice', 'crystal', 'temperature', 'fluctuation', 'mean', 'real', 'ice', 'cream', 'listen', 'customer', 'take', 'gum', 'maybe', 'starting', 'use', 'inferior', 'ingredient', 'cut', 'cost', 'add', 'gum', 'compensate', 'using', 'lame', 'excuse', 'justify', 'mix', 'eating', 'breyers', 'vanilla', 'vanilla', 'bean', 'since', 'could', 'eat', 'ice', 'cream', 'slowly', 'ruined', 'favorite', 'flavor', 'like', 'butter', 'pecan', 'garbage', 'ingredient', 'make', 'whole', 'family', 'sick', 'switch', 'haagen', 'dazs', 'making', 'dad', 'get', 'turkey', 'hill', 'vanilla', 'life', 'still', 'gum']",4.1,0,"['see', 'gum', 'added', 'natural', 'vanilla', 'dont', 'product', 'read', 'customer', 'service', 'loved', 'breyers', 'natural', 'line', 'simple', 'ingredient', 'gum', 'creamy', 'enough', 'without', 'gum', 'ice', 'mean', 'real', 'ice', 'cream', 'customer', 'take', 'gum', 'maybe', 'use', 'ingredient', 'add', 'gum', 'mix', 'eating', 'breyers', 'vanilla', 'vanilla', 'bean', 'since', 'could', 'eat', 'ice', 'cream', 'favorite', 'flavor', 'like', 'butter', 'pecan', 'ingredient', 'make', 'whole', 'family', 'haagen', 'dazs', 'making', 'get', 'vanilla', 'life', 'still', 'gum']","see,gum,added,natural,vanilla,dont,product,read,customer,service,loved,breyers,natural,line,simple,ingredient,gum,creamy,enough,without,gum,ice,mean,real,ice,cream,customer,take,gum,maybe,use,ingredient,add,gum,mix,eating,breyers,vanilla,vanilla,bean,since,could,eat,ice,cream,favorite,flavor,like,butter,pecan,ingredient,make,whole,family,haagen,dazs,making,get,vanilla,life,still,gum"
0_breyers,1,3,0,"['sit', '5th', 'week', 'quarantine', 'worldwide', 'pandemic', 'virus', 'time', 'allowed', 'husband', 'due', 'potential', 'person', 'cannot', 'find', 'anywhere', 'telling', 'want', 'breyers', 'vanilla', 'bean', 'ice', 'cream', 'tell', 'cannot', 'find', 'grocer', 'live', 'happen', 'remember', 'name', 'change', 'several', 'year', 'back', 'go', 'breyers', 'com', 'imagine', 'disappointment', 'reading', 'lot', 'review', 'since', 'change', 'almost', 'afraid', 'tell', 'keep', 'looking', 'know', 'correct', 'name', 'seems', 'true', 'lover', 'old', 'fashion', 'family', 'gathered', 'huge', 'oak', 'tree', 'everyone', 'taking', 'turn', 'crank', 'old', 'turn', 'crank', 'ice', 'cream', 'maker', 'kid', 'skipping', 'around', 'waiting', 'impatiently', 'sticking', 'finger', 'ice', 'taste', 'salt', 'finally', 'taste', 'impeccable', 'creamy', 'sweet', 'speck', 'something', 'made', 'white', 'cold', 'frozen', 'dessert', 'taste', 'like', 'heaven', 'old', 'version', 'breyers', 'vanilla', 'bean', 'ice', 'cream', 'tasted', 'like', 'old', 'fashioned', 'turn', 'crank', 'ice', 'cream', 'would', 'dip', 'frozen', 'scoop', 'stir', 'stir', 'till', 'became', 'creamy', 'smooth', 'specialty', 'always', 'brought', 'memory', 'oh', 'mess', 'something', 'perfect']",4.1,0,"['week', 'time', 'husband', 'cannot', 'find', 'anywhere', 'want', 'breyers', 'vanilla', 'bean', 'ice', 'cream', 'tell', 'cannot', 'find', 'live', 'name', 'change', 'several', 'year', 'back', 'go', 'breyers', 'com', 'disappointment', 'lot', 'review', 'since', 'change', 'almost', 'tell', 'keep', 'looking', 'know', 'name', 'seems', 'true', 'lover', 'old', 'family', 'huge', 'everyone', 'old', 'ice', 'cream', 'kid', 'around', 'ice', 'taste', 'salt', 'finally', 'taste', 'creamy', 'sweet', 'something', 'made', 'white', 'cold', 'frozen', 'dessert', 'taste', 'like', 'heaven', 'old', 'version', 'breyers', 'vanilla', 'bean', 'ice', 'cream', 'tasted', 'like', 'old', 'ice', 'cream', 'would', 'frozen', 'scoop', 'creamy', 'smooth', 'always', 'oh', 'something', 'perfect']","week,time,husband,cannot,find,anywhere,want,breyers,vanilla,bean,ice,cream,tell,cannot,find,live,name,change,several,year,back,go,breyers,com,disappointment,lot,review,since,change,almost,tell,keep,looking,know,name,seems,true,lover,old,family,huge,everyone,old,ice,cream,kid,around,ice,taste,salt,finally,taste,creamy,sweet,something,made,white,cold,frozen,dessert,taste,like,heaven,old,version,breyers,vanilla,bean,ice,cream,tasted,like,old,ice,cream,would,frozen,scoop,creamy,smooth,always,oh,something,perfect"
0_breyers,2,2,0,"['used', 'love', 'breyers', 'natural', 'vanilla', 'vanilla', 'chocolate', 'lately', 'noticed', 'ice', 'cream', 'taste', 'different', 'longer', 'get', 'hard', 'freezer', 'often', 'get', 'freezer', 'burned', 'breyers', 'adding', 'vegetable', 'gum', 'ice', 'cream', 'might', 'problem', 'bad', 'fan', 'breyers', 'decade']",4.1,0,"['used', 'love', 'breyers', 'natural', 'vanilla', 'vanilla', 'chocolate', 'noticed', 'ice', 'cream', 'taste', 'different', 'longer', 'get', 'hard', 'freezer', 'get', 'freezer', 'breyers', 'gum', 'ice', 'cream', 'might', 'problem', 'bad', 'fan', 'breyers']","used,love,breyers,natural,vanilla,vanilla,chocolate,noticed,ice,cream,taste,different,longer,get,hard,freezer,get,freezer,breyers,gum,ice,cream,might,problem,bad,fan,breyers"
0_breyers,1,1,0,"['breyers', 'done', 'ice', 'cream', 'purchased', '2', 'half', 'gallon', 'butter', 'pecan', 'favorite', 'time', 'mint', 'chocolate', 'chip', 'mint', 'still', 'delicious', 'butter', 'pecan', 'literally', 'awful', 'longer', 'say', 'ice', 'cream', 'container', 'read', 'label', 'many', 'ice', 'cream', 'become', 'something', 'else', 'say', 'ice', 'cream', 'beware', 'may', 'dissapointed', 'throw', 'pecan', 'tasted', 'like', 'fish', 'cream', 'part', 'tasted', 'artificial']",4.1,0,"['breyers', 'done', 'ice', 'cream', 'purchased', '2', 'half', 'butter', 'pecan', 'favorite', 'time', 'mint', 'chocolate', 'chip', 'mint', 'still', 'delicious', 'butter', 'pecan', 'literally', 'longer', 'say', 'ice', 'cream', 'container', 'read', 'many', 'ice', 'cream', 'become', 'something', 'else', 'say', 'ice', 'cream', 'may', 'pecan', 'tasted', 'like', 'cream', 'part', 'tasted', 'artificial']","breyers,done,ice,cream,purchased,2,half,butter,pecan,favorite,time,mint,chocolate,chip,mint,still,delicious,butter,pecan,literally,longer,say,ice,cream,container,read,many,ice,cream,become,something,else,say,ice,cream,may,pecan,tasted,like,cream,part,tasted,artificial"
0_breyers,2,2,0,"['ever', 'since', 'kid', 'loved', 'buying', 'breyers', 'vanilla', 'chocolate', 'strawberry', 'neopolitan', 'ice', 'cream', 'buy', 'vanilla', 'bean', 'little', 'spec', 'know', 'vanilla', 'gotten', 'expensive', 'totally', 'different', 'flavor', 'satisfied', 'hope', 'hearing', 'alot', 'change', 'back']",4.1,0,"['ever', 'since', 'kid', 'loved', 'buying', 'breyers', 'vanilla', 'chocolate', 'strawberry', 'ice', 'cream', 'buy', 'vanilla', 'bean', 'little', 'know', 'vanilla', 'totally', 'different', 'flavor', 'hope', 'change', 'back']","ever,since,kid,loved,buying,breyers,vanilla,chocolate,strawberry,ice,cream,buy,vanilla,bean,little,know,vanilla,totally,different,flavor,hope,change,back"
<<<<<<< HEAD
0_breyers,4,2,0,"['product', 'longer', 'speck', 'vanilla', 'thus', 'photo', 'box', 'misleading', 'best', 'aspect', 'lowest', 'fat', 'content', 'major', 'brand', 'taste', 'still', 'ok', 'good', 'also', 'used', 'natural', 'coffee', 'flavor', 'new', 'coffee', 'frozen', 'dessert', 'horrible']",4.1,1,"['product', 'longer', 'vanilla', 'box', 'best', 'brand', 'taste', 'still', 'good', 'also', 'used', 'natural', 'coffee', 'flavor', 'new', 'coffee', 'frozen', 'dessert']","product,longer,vanilla,box,best,brand,taste,still,good,also,used,natural,coffee,flavor,new,coffee,frozen,dessert"
=======
0_breyers,4,2,0,"['product', 'longer', 'speck', 'vanilla', 'thus', 'photo', 'box', 'misleading', 'best', 'aspect', 'lowest', 'fat', 'content', 'major', 'brand', 'taste', 'still', 'ok', 'good', 'also', 'used', 'natural', 'coffee', 'flavor', 'new', 'coffee', 'frozen', 'dessert', 'horrible']",4.1,0,"['product', 'longer', 'vanilla', 'box', 'best', 'brand', 'taste', 'still', 'good', 'also', 'used', 'natural', 'coffee', 'flavor', 'new', 'coffee', 'frozen', 'dessert']","product,longer,vanilla,box,best,brand,taste,still,good,also,used,natural,coffee,flavor,new,coffee,frozen,dessert"
>>>>>>> main
0_breyers,1,2,0,"['quality', 'longer', 'since', 'unilever', 'bought']",4.1,0,"['quality', 'longer', 'since', 'unilever', 'bought']","quality,longer,since,unilever,bought"
0_breyers,1,84,3,"['buying', 'bryers', '50', 'year', 'lately', 'taste', 'changed', 'dramatically', 'creamy', 'gummy', 'tried', 'vanilla', 'variety', 'melt', 'quickly', 'natural', 'vanilla', 'seems', 'closest', 'ice', 'cream', 'used', 'even', 'want', 'finish', 'opened', 'carton', 'cherry', 'vanila', 'bought', 'ice', 'part', 'gone', 'sweet', 'gummy', 'cream', 'sauce', 'left']",4.1,0,"['buying', 'year', 'taste', 'changed', 'creamy', 'tried', 'vanilla', 'melt', 'natural', 'vanilla', 'seems', 'ice', 'cream', 'used', 'even', 'want', 'opened', 'carton', 'cherry', 'bought', 'ice', 'part', 'gone', 'sweet', 'cream', 'left']","buying,year,taste,changed,creamy,tried,vanilla,melt,natural,vanilla,seems,ice,cream,used,even,want,opened,carton,cherry,bought,ice,part,gone,sweet,cream,left"
0_breyers,2,22,0,"['flavor', 'texture', 'quality', 'breyers', 'natural', 'vanilla', 'declined', 'remarkably', 'past', 'several', 'year', 'natural', 'vanilla', 'one', 'family', 'favorite', 'still', 'good', 'longer', 'great', 'find', 'testing', 'brand', 'search', 'another', 'ice', 'cream', 'similar', 'natural', 'vanilla', 'used', 'im', 'guessing', 'bean', 'counter', 'worked', 'statistical', 'wizardry', 'never', 'price', 'family']",4.1,0,"['flavor', 'texture', 'quality', 'breyers', 'natural', 'vanilla', 'past', 'several', 'year', 'natural', 'vanilla', 'one', 'family', 'favorite', 'still', 'good', 'longer', 'great', 'find', 'testing', 'brand', 'another', 'ice', 'cream', 'natural', 'vanilla', 'used', 'im', 'bean', 'never', 'price', 'family']","flavor,texture,quality,breyers,natural,vanilla,past,several,year,natural,vanilla,one,family,favorite,still,good,longer,great,find,testing,brand,another,ice,cream,natural,vanilla,used,im,bean,never,price,family"
0_breyers,1,75,1,"['noticed', 'natural', 'vanilla', 'taste', 'different', 'lately', 'read', 'ingredient', 'tonight', 'saw', 'vegetable', 'gum', 'one', 'ingredient', 'natural', 'ice', 'cream', 'market', 'use', 'cream', 'sugar', 'vanilla', 'never', 'purchase', 'bryers', 'unless', 'go', 'back', 'using', 'natural', 'simple', 'ingredient', 'disappointed']",4.1,0,"['noticed', 'natural', 'vanilla', 'taste', 'different', 'read', 'ingredient', 'tonight', 'saw', 'gum', 'one', 'ingredient', 'natural', 'ice', 'cream', 'market', 'use', 'cream', 'sugar', 'vanilla', 'never', 'purchase', 'go', 'back', 'natural', 'simple', 'ingredient', 'disappointed']","noticed,natural,vanilla,taste,different,read,ingredient,tonight,saw,gum,one,ingredient,natural,ice,cream,market,use,cream,sugar,vanilla,never,purchase,go,back,natural,simple,ingredient,disappointed"
0_breyers,1,141,9,"['breyers', 'changed', 'formula', 'natural', 'vanilla', '11', 'ingredient', '5', '4th', 'ingredient', 'corn', 'syrup', 'also', 'addition', 'cheap', 'trans', 'fat', 'hidden', 'ingredient', 'monoglycerides', 'diglycerides', 'truly', 'disappointment', 'since', 'decade', 'breyers', 'prided', 'pure', 'simple', 'ingredient', 'see', 'website', 'still', 'look', 'ingredient', 'though', 'longer', 'buy', 'product', 'dr', 'donna']",4.1,0,"['breyers', 'changed', 'natural', 'vanilla', 'ingredient', '5', 'ingredient', 'syrup', 'also', 'ingredient', 'truly', 'disappointment', 'since', 'breyers', 'simple', 'ingredient', 'see', 'still', 'look', 'ingredient', 'though', 'longer', 'buy', 'product']","breyers,changed,natural,vanilla,ingredient,5,ingredient,syrup,also,ingredient,truly,disappointment,since,breyers,simple,ingredient,see,still,look,ingredient,though,longer,buy,product"
0_breyers,1,2,0,"['used', 'love', 'byers', 'natural', 'vanilla', 'ice', 'cream', 'nothing', 'could', 'compare', 'let', 'know', 'would', 'take', 'ice', 'crystal', 'gum', 'mess', 'added', 'stand', 'texture', 'cant', 'offer', 'use', 'old', 'school', 'customer', 'option', 'old', 'recipe', 'even', 'coke', 'knew', 'go', 'back', 'real', 'thing', 'question', 'stated', 'purchased', 'several', 'time', 'month', 'back', 'real', 'prior', '2006', '2007', 'know', 'choose', 'another', 'company']",4.1,0,"['used', 'love', 'natural', 'vanilla', 'ice', 'cream', 'nothing', 'could', 'let', 'know', 'would', 'take', 'ice', 'gum', 'added', 'texture', 'cant', 'use', 'old', 'customer', 'option', 'old', 'recipe', 'even', 'go', 'back', 'real', 'thing', 'purchased', 'several', 'time', 'month', 'back', 'real', 'know', 'another', 'company']","used,love,natural,vanilla,ice,cream,nothing,could,let,know,would,take,ice,gum,added,texture,cant,use,old,customer,option,old,recipe,even,go,back,real,thing,purchased,several,time,month,back,real,know,another,company"
0_breyers,1,36,0,"['bryers', 'vanilla', 'ice', 'cream', 'would', 'eat', 'loved', 'simple', 'real', 'ingredient', 'non', 'chemical', 'taste', 'however', 'much', 'dismay', 'ice', 'cream', 'tonight', 'find', 'equivalent', 'walmart', 'generic', 'ice', 'cream', 'ice', 'cream', 'completely', 'flavorless', 'sugary', 'corn', 'syrup', 'guar', 'gum', 'buying', 'ice', 'cream', 'ever', 'much', 'natural', 'want', 'corn', 'syrup', 'food']",4.1,0,"['vanilla', 'ice', 'cream', 'would', 'eat', 'loved', 'simple', 'real', 'ingredient', 'non', 'taste', 'however', 'much', 'ice', 'cream', 'tonight', 'find', 'walmart', 'ice', 'cream', 'ice', 'cream', 'completely', 'syrup', 'gum', 'buying', 'ice', 'cream', 'ever', 'much', 'natural', 'want', 'syrup', 'food']","vanilla,ice,cream,would,eat,loved,simple,real,ingredient,non,taste,however,much,ice,cream,tonight,find,walmart,ice,cream,ice,cream,completely,syrup,gum,buying,ice,cream,ever,much,natural,want,syrup,food"
0_breyers,1,421,19,"['breyers', 'natural', 'vanilla', 'used', 'holy', 'grail', 'ice', 'cream', 'believe', 'sent', 'laudatory', 'email', '2003', '2004', 'specifically', 'thank', 'company', 'beautifully', 'simple', 'ingredient', 'using', 'stabilizer', 'emulsifier', 'since', 'find', 'give', 'ice', 'cream', 'strange', 'mouth', 'texture', 'imagine', 'disappointment', 'breyers', 'changed', 'formula', 'include', 'stabilizer', 'consist', 'half', 'air', 'offer', 'product', 'line', 'like', 'original', 'imagine', 'irritation', 'seeing', 'breyers', 'commercial', 'right', 'bragging', 'using', 'real', 'vanilla', 'bean', 'real', 'natural', 'ingredient', 'ice', 'cream', 'came', 'check', 'ingredient', 'list', 'see', 'could', 'start', 'buying', 'breyers', 'still', 'list', 'vegetable', 'gum', 'year', 'ruined', 'favorite', 'ice', 'cream', 'despite', 'movement', 'real', 'food', 'havent', 'fixed']",4.1,0,"['breyers', 'natural', 'vanilla', 'used', 'ice', 'cream', 'believe', 'thank', 'company', 'simple', 'ingredient', 'since', 'find', 'give', 'ice', 'cream', 'mouth', 'texture', 'disappointment', 'breyers', 'changed', 'half', 'product', 'line', 'like', 'original', 'breyers', 'right', 'real', 'vanilla', 'bean', 'real', 'natural', 'ingredient', 'ice', 'cream', 'came', 'ingredient', 'list', 'see', 'could', 'buying', 'breyers', 'still', 'list', 'gum', 'year', 'favorite', 'ice', 'cream', 'real', 'food', 'havent']","breyers,natural,vanilla,used,ice,cream,believe,thank,company,simple,ingredient,since,find,give,ice,cream,mouth,texture,disappointment,breyers,changed,half,product,line,like,original,breyers,right,real,vanilla,bean,real,natural,ingredient,ice,cream,came,ingredient,list,see,could,buying,breyers,still,list,gum,year,favorite,ice,cream,real,food,havent"
0_breyers,2,72,3,"['natural', 'vanilla', 'ice', 'cream', 'nearly', 'good', 'used', 'dont', 'care', 'longer', 'breyers', 'need', 'remove', 'vegetable', 'gum', 'ice', 'cream', 'order', 'purchase', 'like', 'texture', 'vegetable', 'gum', 'give', 'ice', 'cream', 'local', 'pennsylvania', 'turkey', 'hill', 'brand', 'ice', 'cream', 'offer', 'natural', 'ice', 'cream', 'much', 'better', 'version', 'breyers', 'put', 'filler', 'ice', 'cream', 'think', 'quality', 'breyers', 'ice', 'cream', 'bad', 'mean', 'nearly', 'good', 'could', 'used', 'natural', 'ingredient', 'breyers', 'start', 'making', 'natural', 'ice', 'cream', 'ill', 'start', 'buying', 'product', 'sorry', 'im', 'honest']",4.1,0,"['natural', 'vanilla', 'ice', 'cream', 'good', 'used', 'dont', 'longer', 'breyers', 'need', 'gum', 'ice', 'cream', 'purchase', 'like', 'texture', 'gum', 'give', 'ice', 'cream', 'local', 'brand', 'ice', 'cream', 'natural', 'ice', 'cream', 'much', 'better', 'version', 'breyers', 'put', 'ice', 'cream', 'think', 'quality', 'breyers', 'ice', 'cream', 'bad', 'mean', 'good', 'could', 'used', 'natural', 'ingredient', 'breyers', 'making', 'natural', 'ice', 'cream', 'ill', 'buying', 'product', 'im']","natural,vanilla,ice,cream,good,used,dont,longer,breyers,need,gum,ice,cream,purchase,like,texture,gum,give,ice,cream,local,brand,ice,cream,natural,ice,cream,much,better,version,breyers,put,ice,cream,think,quality,breyers,ice,cream,bad,mean,good,could,used,natural,ingredient,breyers,making,natural,ice,cream,ill,buying,product,im"
