<<<<<<< HEAD
=======
<<<<<<< HEAD
>>>>>>> main
key,stars,helpful_yes,helpful_no,text,rating
0_talenti,5,3,0,"I born in the place where alphanso mangoes are grown and entire life spent on divine taste of these mangoes. Missed them after shifting to US. Tried to find it and it was costing $40 per piece. Yes, they are actually that precious. These mangoes are royal gift from India’s president to all head of states and loved by them. We keep security guards for those precious trees. This shorbotto is offers just 10% taste of actual taste of authentic Alphonso. Still happy to have at least bit of flavor to kill homesickness. Love Alphanso !",4.7
0_talenti,5,26,1,Perfect just the way it is. I LOVE IT! New favorite.,4.7
0_talenti,5,18,0,"Really taste like youre eating a chilled mango. It is one of my new favorite flavors. It is on the sweeter side though. Would love to see it with less sugar, so you can really taste the mango more. Otherwise its amazing!",4.7
0_talenti,5,6,0,"When I first tried this sorbetto (the first thing I ever tried from Talenti), I wasnt expecting much. I was thinking it would probably taste like the other mango sorbets that I had tried, enough flavor to know that it was mango but not much else. Then, I had my first spoonful. To me, it tasted as though someone had pureed and frozen a mango and put it in the container. It was delicious. The flavor was so intense. Ive convinced several other family members to try it since then, and theyve agreed with me. Weve all become Talenti converts thanks to this mango sorbetto.",4.7
0_talenti,5,21,0,"This is seriously like eating fresh mangoes smashed up and put into a container. Many other surveys on the market remind me to much of ice cream and have a creaminess to them. Some people enjoy this, however I prefer a sorbet to taste just like fresh fruit. The ingredients in this could not be more direct. Mangoes, sugar, water, dextrose And lemon juice. At first I did not think I would like the tartness from the lemon juice. However it gives just a bit of lemon flavor, Which almost accentuates the mangoes. This is by far our favorite!",4.7
0_talenti,5,12,0,"Y’all! I’m sick as a dog!!! For reals! Temp of over 101. Begged my mom to get me some talenti because it’s my new favorite again. Anyways I told her to get something non-dairy for my throat so it wouldn’t get all yucky. She brings me this flavor. O.M.G. THIS IS SO GOOD!!!!! Ok, I have a cold so everything tastes bland so this shouldn’t be all that great right? No. This tastes like the actual mango, but like better than the actual mango!!! Seriously! Every flavor I try is my new favorite!! I 100% recommend this and all the other flavors! Talenti is the best. Oh! And there’s always a treat at the end. You can reuse the container. These guys are the best!!",4.7
1_bj,5,1,0,Amazing flavors and amazing taste. One of my top 3.,4
1_bj,5,1,0,"Just tried this flavor and it’s officially my favorite! Perfect balance of sweet, salty and savory. The little bits of fudge are also SOOOOOOO GOOD! Can’t get enough",4
1_bj,5,1,0,I bought this 3 days ago and just bought a second tub! Its absolutely perfect. I love the salty swirls and the brownies are soft and delicious. Please keep this flavour!,4
1_bj,4,1,0,"Peanut flavor is exceptionally bold and delicious, however the saltiness is oddly mixed in, I’ve had bites of mild salty pretzel and really really salty bites. Could do a little better in that regard.",4
1_bj,5,1,0,I finally got around to trying this flavor and I’m so glad that I did! I’ve been buying Ben & Jerry’s for the past 15+ years and this is one of the best flavors I’ve ever had. The flavor of the peanut butter ice cream itself is incredible. I’m thoroughly impressed.,4
1_bj,5,1,0,B&J did it again. The creamy smooth texture of the peanut ice cream contrasted with the swirl of salty pretzel goodness engaged with nice healthy chunks of brownies. Perfect combination of flavor and texture. Thank you B&J for making another wonderful creation. You guys rock!,4
1_bj,4,4,3,I got the chocolate fudge brownie and yes there is a great amount of brownie but I think the ice cream to brownie ratio should be more brownie less ice cream!,4
1_bj,4,2,1,"Great pb flavor! Love the salty pretzel swirl! But the brownie pieces were too big and chewy, like a dog eating pb. I think I’d prefer it with a fudge swirl and larger pretzel pieces. Will try it again, maybe it will have smaller brownie chunks. Peanut Butter World is still my favorite.",4
1_bj,5,2,0,Please don’t take this away from me. It is the perfect ice cream.,4
1_bj,5,2,0,Ive be consistently buying this wherever I can! Please dont get rid of this!,4
1_bj,5,2,0,"Honestly the best ice cream I have ever had. I was expecting good, but this is a game changer. B&J yall never let me down!",4
1_bj,3,2,0,"Salty and sweet, but could use more brownie chunks and pretzel swirls to achieve sheer perfection! The concept is there but my pint had paltry mix-ins.",4
1_bj,2,2,0,I was really disappointed in this one. Flavors were blah. The peanut butter icecream tasted more like vanilla and hardly any pretzel flavor. Chubby Hubby is a much better choice with similar concept,4
1_bj,5,2,0,"This flavor was AMAZING. I would not change anything about it! I never thought I would find anything better than Half Baked and Tonight Dough, but this flavor definitely made it up there with them.",4
1_bj,2,2,0,"The peanut butter flavor is good and the ice cream is creamy, but the balance of salty to sweet is way off. This tastes like peanut butter ice cream with pure salt swirled through it. The brownies are soft but flavorless, so they do nothing to help balance the flavors. I normally love salty sweet combinations, but this missed the mark.",4
1_bj,5,3,0,"This is just simply amazing. I am not one for ice cream but this has changed my perspective, so many perfect flavors wrapped into one. Sweet yet salty, enough toppings in every bite. WOW! I look forward to this every night!",4
1_bj,5,8,1,I am in love with this flavor. Im a big pb fan and it is very prominent.,4
1_bj,5,9,0,"This is EVERYTHING I want in ice cream! Peanut butter, sweet, salty & just enough chocolate. I hope it becomes a regular flavor.",4
1_bj,5,2,0,My top two favorites of all time are Tonight Dough and Chubby Hubby (tied for first place) and a close second place is Netflix & Chill’d! The brownie pieces were HUGE and the salty sweet combo was just perfection.,4
1_bj,5,3,0,I will start by saying that Im not a peanut butter flavored ice cream fan(Im an urban bourbon addict)the only reason I tried this flavor was I couldnt find my flavor. Boy did this flavor SURPRISE me. Its a must try.,4
1_bj,5,12,1,"The actual peanut butter ice cream is amazing, the brownie chunks taste like they were just cooked. The pretzel bits are the most amazing thing I have eaten, they are not too salty. They are not crunchy or too soft, evert time I get a bite with the pretzel in it I have to just stop and savor it. So far I have only found these at Target I have shared about eight pints in a couple weeks with my husband. Honestly its the best ice cream Ive ever had. Hard, soft, homemade, vegan or non, its the best.",4
1_bj,5,11,0,"Ben and Jerrys took the peanut butter/chocolate flavor and knocked it out the park yet again. The peanut butter ice cream is great as always, but combined with the pretzel swirls, the flavor is heightened to an amazing degree. A nice little crunch to the pretzels as well for texture. The brownies arent quite as good as in other flavors but definitely plentiful and still tasty. Put em all together and you get a salty/sweet peanut butter and chocolate combination that just works. A great flavor.",4
